booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
343,92904,Cancelled,12-01-2017,13-01-2017,1,296,3444,728,05-01-2017
344,126313,Stayed,10-01-2017,11-01-2017,1,296,3054,801,08-01-2017
345,193742,Stayed,20-01-2017,22-01-2017,1,421,3832,972,19-01-2017
346,30671,Cancelled,27-01-2017,28-01-2017,1,314,2209,468,27-01-2017
347,45412,Stayed,26-01-2017,27-01-2017,1,331,2794,591,26-01-2017
348,45412,Cancelled,25-01-2017,26-01-2017,1,331,2534,536,25-01-2017
349,63032,Stayed,15-01-2017,16-01-2017,1,331,2404,508,15-01-2017
350,45412,Stayed,12-01-2017,13-01-2017,1,331,2404,508,12-01-2017
351,45412,Stayed,11-01-2017,12-01-2017,1,331,2599,550,11-01-2017
352,45412,Stayed,10-01-2017,11-01-2017,1,331,2469,627,09-01-2017
353,128226,Stayed,07-01-2017,10-01-2017,1,331,7406,1880,06-01-2017
354,63032,Stayed,06-01-2017,07-01-2017,1,331,2274,578,06-01-2017
355,189468,Stayed,17-01-2017,19-01-2017,1,93,4417,935,09-01-2017
356,2827,Stayed,08-02-2017,10-02-2017,1,93,4157,880,25-01-2017
357,119314,Cancelled,16-01-2017,17-01-2017,1,92,2404,508,12-01-2017
358,38803,Stayed,09-01-2017,13-01-2017,1,92,10395,2639,06-01-2017
359,92904,Cancelled,11-01-2017,12-01-2017,1,92,3054,646,05-01-2017
360,153421,No Show,12-01-2017,14-01-2017,1,205,5977,1315,09-01-2017
361,92904,Stayed,11-01-2017,12-01-2017,1,205,2924,618,11-01-2017
362,153421,No Show,11-01-2017,12-01-2017,1,205,2501,656,09-01-2017
363,92904,Stayed,10-01-2017,11-01-2017,1,205,2599,550,05-01-2017
364,65796,Stayed,09-01-2017,10-01-2017,1,205,2274,578,09-01-2017
365,65796,Stayed,07-01-2017,08-01-2017,1,205,2274,501,07-01-2017
366,65796,Stayed,08-01-2017,09-01-2017,1,205,2274,578,08-01-2017
367,153421,Cancelled,10-01-2017,11-01-2017,1,205,2274,501,07-01-2017
368,153421,Cancelled,13-01-2017,14-01-2017,1,205,3054,672,07-01-2017
369,153421,Cancelled,12-01-2017,13-01-2017,1,205,3054,672,07-01-2017
370,153421,Cancelled,11-01-2017,12-01-2017,1,205,2729,716,08-01-2017
371,77837,Cancelled,14-02-2017,17-02-2017,1,668,10331,2273,21-01-2017
372,20154,Stayed,13-01-2017,14-01-2017,1,668,3184,673,13-01-2017
373,15300,Cancelled,30-01-2017,31-01-2017,1,716,3119,686,30-01-2017
374,130844,Cancelled,28-01-2017,29-01-2017,1,716,3704,815,27-01-2017
375,74653,Stayed,15-01-2017,16-01-2017,1,716,3444,758,15-01-2017
376,23913,Stayed,05-01-2017,06-01-2017,1,716,2859,726,05-01-2017
377,23913,Cancelled,05-01-2017,06-01-2017,1,716,3119,818,05-01-2017
378,82702,Cancelled,06-01-2017,08-01-2017,1,716,6887,1748,03-01-2017
379,124801,Cancelled,02-01-2017,03-01-2017,1,716,3379,858,02-01-2017
380,98338,Cancelled,10-01-2017,11-01-2017,1,462,2924,767,10-01-2017
381,163768,Stayed,06-01-2017,08-01-2017,1,135,5457,1431,04-01-2017
382,20597,Cancelled,02-02-2017,06-02-2017,1,135,11955,3035,12-01-2017
383,155124,No Show,26-01-2017,28-01-2017,1,135,5587,1183,26-01-2017
384,155124,Cancelled,27-01-2017,28-01-2017,1,135,3054,776,26-01-2017
385,150731,Cancelled,23-02-2017,26-02-2017,2,129,26512,6730,29-01-2017
386,128782,Cancelled,14-01-2017,15-01-2017,1,129,3249,688,14-01-2017
387,50641,Cancelled,08-01-2017,09-01-2017,1,25,3444,0,07-01-2017
388,23913,Cancelled,05-01-2017,06-01-2017,1,25,3054,776,05-01-2017
389,179988,Cancelled,08-02-2017,09-02-2017,1,114,5654,1196,25-01-2017
390,155124,Cancelled,26-01-2017,27-01-2017,1,114,3639,924,26-01-2017
391,130118,No Show,15-01-2017,16-01-2017,1,147,4029,853,02-01-2017
392,151526,Cancelled,14-01-2017,15-01-2017,1,147,3704,941,13-01-2017
393,21595,Stayed,27-01-2017,28-01-2017,1,350,2729,578,27-01-2017
394,21595,Stayed,27-01-2017,28-01-2017,1,350,2729,693,27-01-2017
395,7971,Cancelled,24-01-2017,25-01-2017,1,350,2859,605,23-01-2017
396,28805,Stayed,22-01-2017,23-01-2017,1,350,2859,1210,21-01-2017
397,12255,Cancelled,25-01-2017,27-01-2017,1,366,3201,678,20-01-2017
398,95174,Stayed,19-01-2017,20-01-2017,1,366,2092,442,18-01-2017
399,23806,No Show,15-01-2017,16-01-2017,1,366,1495,317,15-01-2017
400,74325,No Show,05-01-2017,06-01-2017,1,366,2062,541,05-01-2017
401,93264,Stayed,05-01-2017,06-01-2017,1,366,1300,330,05-01-2017
402,12255,Stayed,25-01-2017,27-01-2017,1,375,3767,798,20-01-2017
403,12255,Cancelled,25-01-2017,27-01-2017,1,375,3767,798,20-01-2017
404,42551,Stayed,18-01-2017,19-01-2017,1,375,1884,398,17-01-2017
405,101548,Cancelled,31-01-2017,01-02-2017,1,960,1560,330,31-01-2017
406,101548,Cancelled,29-01-2017,30-01-2017,1,960,1560,330,29-01-2017
407,85351,Stayed,27-01-2017,29-01-2017,1,960,3684,811,26-01-2017
408,181599,Stayed,23-01-2017,25-01-2017,2,960,6360,1399,18-01-2017
409,74325,Stayed,08-01-2017,09-01-2017,1,960,1300,341,08-01-2017
410,80621,Cancelled,08-01-2017,09-01-2017,1,960,3169,832,04-01-2017
411,110402,Cancelled,06-01-2017,07-01-2017,1,348,1949,495,03-01-2017
412,106764,Cancelled,21-01-2017,22-01-2017,1,579,2274,481,20-01-2017
413,16292,Stayed,21-01-2017,22-01-2017,1,579,2404,508,18-01-2017
414,82702,Stayed,06-01-2017,08-01-2017,1,579,4547,1154,03-01-2017
415,194124,Stayed,06-01-2017,07-01-2017,1,579,1819,462,06-01-2017
416,86098,Stayed,01-01-2017,02-01-2017,1,579,2599,550,01-01-2017
417,30995,Cancelled,27-01-2017,28-01-2017,1,380,2404,611,23-01-2017
418,161755,Cancelled,02-01-2017,03-01-2017,1,380,1949,495,02-01-2017
419,29124,Cancelled,02-01-2017,03-01-2017,1,380,2144,453,01-01-2017
420,144450,Stayed,10-02-2017,11-02-2017,1,396,3509,743,31-01-2017
421,43523,Cancelled,15-01-2017,16-01-2017,1,396,2989,658,15-01-2017
422,163779,Stayed,12-01-2017,13-01-2017,1,441,3119,660,12-01-2017
423,126315,Stayed,07-02-2017,10-02-2017,2,391,16372,3601,30-01-2017
424,83467,Stayed,21-01-2017,22-01-2017,1,62,2274,481,21-01-2017
425,154248,Cancelled,19-01-2017,20-01-2017,1,62,2144,453,19-01-2017
426,154248,Cancelled,19-01-2017,20-01-2017,1,62,2144,453,18-01-2017
427,136431,Cancelled,30-01-2017,31-01-2017,1,62,1949,413,30-01-2017
428,48935,Cancelled,15-01-2017,16-01-2017,1,62,1949,429,14-01-2017
429,40035,Stayed,14-01-2017,15-01-2017,1,62,2014,426,14-01-2017
430,177670,Stayed,13-01-2017,14-01-2017,1,62,1754,371,13-01-2017
431,24838,Stayed,11-01-2017,12-01-2017,1,62,2209,468,11-01-2017
432,89811,Stayed,09-01-2017,10-01-2017,1,62,1689,429,09-01-2017
433,136431,Stayed,02-01-2017,03-01-2017,1,62,2794,591,02-01-2017
434,126821,Stayed,03-01-2017,04-01-2017,2,62,5327,1352,02-01-2017
435,126821,Stayed,03-01-2017,04-01-2017,1,62,2664,677,02-01-2017
436,33021,No Show,01-01-2017,02-01-2017,1,62,2252,476,01-01-2017
437,177670,Cancelled,09-01-2017,10-01-2017,1,62,1884,479,09-01-2017
438,16277,Cancelled,03-03-2017,10-03-2017,1,233,27937,5910,08-01-2017
439,122587,Stayed,31-01-2017,01-02-2017,1,233,1949,413,31-01-2017
440,166643,Cancelled,30-01-2017,31-01-2017,1,233,2664,586,30-01-2017
441,7936,Stayed,14-01-2017,15-01-2017,1,313,2729,578,14-01-2017
442,111950,Stayed,13-01-2017,14-01-2017,1,313,2729,578,13-01-2017
443,50900,Cancelled,12-01-2017,13-01-2017,1,313,2729,601,12-01-2017
444,14778,Cancelled,03-03-2017,05-03-2017,1,378,11307,2393,30-01-2017
445,145486,No Show,03-01-2017,04-01-2017,1,378,4939,1045,01-01-2017
446,69450,Cancelled,31-01-2017,01-02-2017,1,74,2209,468,31-01-2017
447,69450,Cancelled,31-01-2017,01-02-2017,1,74,1949,413,30-01-2017
448,20408,Stayed,29-01-2017,30-01-2017,1,74,2534,558,28-01-2017
449,55143,Cancelled,27-01-2017,28-01-2017,1,74,3379,715,27-01-2017
450,55143,Stayed,26-01-2017,27-01-2017,1,74,2924,618,26-01-2017
451,55143,Stayed,22-01-2017,26-01-2017,1,74,11497,2432,21-01-2017
452,198590,Stayed,22-01-2017,23-01-2017,1,74,2144,453,22-01-2017
453,57573,Stayed,22-01-2017,23-01-2017,1,74,2144,545,22-01-2017
454,69450,Stayed,21-01-2017,22-01-2017,1,74,2144,453,21-01-2017
455,69450,Stayed,20-01-2017,21-01-2017,1,74,2079,528,20-01-2017
456,55143,Cancelled,18-01-2017,22-01-2017,1,74,10717,2267,18-01-2017
457,193175,Stayed,10-01-2017,12-01-2017,1,74,4547,1154,10-01-2017
458,183557,Cancelled,11-01-2017,12-01-2017,1,74,2599,660,10-01-2017
459,116791,Cancelled,12-01-2017,13-01-2017,1,116,1689,358,11-01-2017
460,67664,Cancelled,15-01-2017,16-01-2017,1,116,1884,415,15-01-2017
461,107073,Cancelled,28-01-2017,29-01-2017,1,178,2599,550,27-01-2017
462,53934,Cancelled,18-01-2017,19-01-2017,1,263,2274,481,17-01-2017
463,21052,Stayed,11-01-2017,12-01-2017,1,263,2014,426,11-01-2017
464,51987,Stayed,08-01-2017,09-01-2017,1,263,2014,512,08-01-2017
465,160722,Stayed,05-01-2017,06-01-2017,1,263,1819,462,05-01-2017
466,162890,Stayed,04-02-2017,05-02-2017,1,21,2469,523,29-01-2017
467,180948,Stayed,27-01-2017,28-01-2017,1,21,1559,330,27-01-2017
468,45625,Stayed,19-01-2017,20-01-2017,1,21,1819,385,19-01-2017
469,49431,Stayed,13-01-2017,14-01-2017,1,21,2469,523,13-01-2017
470,13139,Cancelled,04-01-2017,05-01-2017,1,21,2144,545,03-01-2017
471,13139,Cancelled,03-01-2017,04-01-2017,1,21,2144,545,03-01-2017
472,155186,Stayed,02-02-2017,03-02-2017,1,29,1884,398,31-01-2017
473,13951,Stayed,28-01-2017,29-01-2017,1,29,2014,426,27-01-2017
474,23457,Stayed,21-01-2017,22-01-2017,1,29,2274,501,21-01-2017
475,163241,Stayed,18-01-2017,19-01-2017,1,29,2014,426,17-01-2017
476,163241,Cancelled,17-01-2017,18-01-2017,1,29,2014,426,15-01-2017
477,138882,Stayed,13-01-2017,15-01-2017,1,29,3442,728,13-01-2017
478,138882,Cancelled,14-01-2017,15-01-2017,1,29,2339,495,14-01-2017
479,151220,Stayed,30-01-2017,31-01-2017,2,3,3897,989,30-01-2017
480,15900,Cancelled,29-01-2017,30-01-2017,1,3,2014,426,28-01-2017
481,44371,Stayed,21-01-2017,22-01-2017,1,3,2339,495,19-01-2017
482,144642,Stayed,20-01-2017,21-01-2017,1,3,2079,458,19-01-2017
483,7121,Stayed,18-01-2017,19-01-2017,1,3,2079,458,17-01-2017
484,68127,Stayed,15-01-2017,16-01-2017,1,3,2339,495,15-01-2017
485,138579,Cancelled,15-01-2017,21-01-2017,6,3,91962,20231,12-01-2017
486,123820,Stayed,11-01-2017,12-01-2017,1,3,2079,440,10-01-2017
487,5977,Stayed,09-01-2017,10-01-2017,1,3,926,235,09-01-2017
488,6033,Cancelled,07-01-2017,08-01-2017,1,3,2209,580,06-01-2017
489,193175,Stayed,06-01-2017,07-01-2017,1,3,2339,594,06-01-2017
490,193175,Stayed,05-01-2017,06-01-2017,1,3,2144,545,05-01-2017
491,102430,Cancelled,02-01-2017,03-01-2017,1,3,2469,523,01-01-2017
492,14601,Stayed,04-02-2017,05-02-2017,1,33,1949,413,26-01-2017
493,19536,Cancelled,01-02-2017,02-02-2017,1,33,1949,413,30-01-2017
494,71170,Stayed,29-01-2017,31-01-2017,1,33,2987,758,28-01-2017
495,19536,Stayed,28-01-2017,29-01-2017,1,33,2079,440,17-01-2017
496,19536,Stayed,27-01-2017,28-01-2017,1,33,2404,508,26-01-2017
497,7731,Cancelled,29-01-2017,30-01-2017,1,33,1949,413,26-01-2017
498,9133,Cancelled,26-01-2017,27-01-2017,1,33,2404,508,24-01-2017
499,61311,Cancelled,26-01-2017,27-01-2017,1,33,2404,508,26-01-2017
500,1864,Stayed,25-01-2017,26-01-2017,1,33,1754,371,25-01-2017
501,21418,Cancelled,23-01-2017,24-01-2017,1,33,1689,358,22-01-2017
502,171636,Stayed,21-01-2017,22-01-2017,1,33,2079,528,16-01-2017
503,13131,Stayed,21-01-2017,22-01-2017,1,33,2144,453,09-01-2017
504,119112,Stayed,21-01-2017,22-01-2017,1,33,1949,413,19-01-2017
505,60515,Cancelled,22-01-2017,23-01-2017,1,33,2079,440,15-01-2017
506,98373,Stayed,20-01-2017,21-01-2017,1,33,1949,413,19-01-2017
507,51987,Stayed,19-01-2017,20-01-2017,1,33,2144,453,18-01-2017
508,81637,Stayed,18-01-2017,19-01-2017,1,33,1949,429,18-01-2017
509,119112,Cancelled,21-01-2017,22-01-2017,1,33,2144,453,14-01-2017
510,171636,Cancelled,21-01-2017,22-01-2017,1,33,2079,440,15-01-2017
511,46697,No Show,13-01-2017,14-01-2017,1,33,2209,468,12-01-2017
512,119112,Cancelled,14-01-2017,15-01-2017,1,33,2209,468,07-01-2017
513,19536,Cancelled,28-01-2017,29-01-2017,1,33,2079,440,17-01-2017
514,162890,Stayed,09-01-2017,10-01-2017,1,33,1754,446,09-01-2017
515,85376,Stayed,07-01-2017,08-01-2017,1,33,2729,693,07-01-2017
516,44356,Stayed,02-01-2017,03-01-2017,1,33,2079,440,02-01-2017
517,13139,Cancelled,05-01-2017,06-01-2017,1,33,2144,545,05-01-2017
518,11332,Stayed,08-01-2017,14-01-2017,1,420,11692,2968,05-01-2017
519,189769,Stayed,01-01-2017,02-01-2017,1,420,2469,523,01-01-2017
520,181839,Stayed,27-01-2017,28-01-2017,1,305,1949,413,27-01-2017
521,21854,Cancelled,28-01-2017,29-01-2017,1,305,2339,495,23-01-2017
522,127661,Stayed,14-01-2017,21-01-2017,1,305,14551,3078,14-01-2017
523,30963,Stayed,13-01-2017,14-01-2017,1,305,2209,468,12-01-2017
524,13951,Stayed,07-01-2017,09-01-2017,1,305,4547,1154,06-01-2017
525,141491,Stayed,07-01-2017,08-01-2017,1,305,2274,578,07-01-2017
526,13951,Stayed,21-01-2017,22-01-2017,1,305,2014,426,20-01-2017
527,4595,Stayed,01-02-2017,02-02-2017,1,37,2339,495,30-01-2017
528,8861,Stayed,30-01-2017,31-01-2017,1,37,2144,453,30-01-2017
529,13091,Stayed,16-01-2017,17-01-2017,1,37,1624,343,16-01-2017
530,75070,Cancelled,11-01-2017,12-01-2017,1,37,1884,398,11-01-2017
531,4595,Cancelled,06-01-2017,07-01-2017,1,37,2339,594,04-01-2017
532,3770,Stayed,05-01-2017,06-01-2017,1,37,2339,594,05-01-2017
533,22963,Stayed,25-01-2017,26-01-2017,1,463,2014,426,24-01-2017
534,107073,Stayed,28-01-2017,29-01-2017,1,449,2817,596,28-01-2017
535,19130,Stayed,24-01-2017,26-01-2017,1,449,3812,838,24-01-2017
536,50869,Cancelled,26-01-2017,27-01-2017,1,449,2192,464,25-01-2017
537,16287,Stayed,24-01-2017,25-01-2017,1,449,2192,464,24-01-2017
538,105510,Stayed,15-01-2017,16-01-2017,1,449,2783,589,11-01-2017
539,135460,Stayed,14-01-2017,15-01-2017,1,449,2522,534,14-01-2017
540,62101,Stayed,14-01-2017,15-01-2017,1,449,2192,464,14-01-2017
541,152685,Cancelled,08-01-2017,09-01-2017,1,449,2757,700,07-01-2017
542,128702,Stayed,07-01-2017,08-01-2017,1,449,2349,596,07-01-2017
543,78628,Stayed,23-01-2017,24-01-2017,1,449,2206,466,23-01-2017
544,99794,Stayed,03-01-2017,04-01-2017,1,449,2042,536,03-01-2017
545,81709,Cancelled,02-01-2017,03-01-2017,1,449,2192,464,01-01-2017
546,765,Stayed,26-01-2017,27-01-2017,1,13,1949,578,25-01-2017
547,165031,Stayed,22-01-2017,23-01-2017,1,13,1819,385,22-01-2017
548,165031,Cancelled,22-01-2017,23-01-2017,1,13,2209,468,18-01-2017
549,87679,Stayed,19-01-2017,21-01-2017,1,13,3117,685,18-01-2017
550,8353,Cancelled,21-01-2017,22-01-2017,1,13,1949,413,18-01-2017
551,12485,Stayed,07-01-2017,08-01-2017,1,13,2209,561,07-01-2017
552,165031,Stayed,28-01-2017,29-01-2017,1,13,1949,413,27-01-2017
553,10453,Stayed,08-02-2017,09-02-2017,1,207,1754,386,29-01-2017
554,10453,Stayed,26-01-2017,28-01-2017,1,207,3637,800,26-01-2017
555,60132,Stayed,25-01-2017,26-01-2017,2,207,4157,1055,24-01-2017
556,7970,Stayed,25-01-2017,26-01-2017,1,207,1819,385,24-01-2017
557,10453,Cancelled,26-01-2017,28-01-2017,1,207,3637,800,16-01-2017
558,77525,Stayed,21-01-2017,22-01-2017,1,207,1819,385,16-01-2017
559,63947,No Show,30-01-2017,31-01-2017,1,207,1494,316,29-01-2017
560,98373,Cancelled,20-01-2017,21-01-2017,1,207,1819,385,19-01-2017
561,11404,Cancelled,19-01-2017,20-01-2017,1,207,1819,400,17-01-2017
562,77525,Cancelled,21-01-2017,22-01-2017,1,207,1949,413,16-01-2017
563,130031,Stayed,14-01-2017,15-01-2017,1,207,1949,413,14-01-2017
564,108169,Cancelled,20-01-2017,21-01-2017,1,207,1949,413,12-01-2017
565,7970,Stayed,11-01-2017,12-01-2017,1,207,1949,413,11-01-2017
566,21052,Stayed,09-01-2017,10-01-2017,1,207,2014,512,08-01-2017
567,137115,Stayed,06-01-2017,07-01-2017,1,207,1884,479,03-01-2017
568,182041,No Show,02-01-2017,03-01-2017,1,207,1884,398,01-01-2017
569,15037,No Show,02-01-2017,03-01-2017,1,207,1884,398,01-01-2017
570,196020,Cancelled,01-01-2017,02-01-2017,1,207,2339,495,01-01-2017
571,13959,Stayed,20-01-2017,24-01-2017,1,629,8637,1827,18-01-2017
572,14601,Stayed,21-01-2017,22-01-2017,1,629,2404,508,21-01-2017
573,14601,Cancelled,21-01-2017,22-01-2017,1,629,1689,358,21-01-2017
574,75070,Cancelled,10-01-2017,11-01-2017,1,629,2144,545,10-01-2017
575,197313,Stayed,06-01-2017,08-01-2017,1,629,4157,914,05-01-2017
576,32837,No Show,26-01-2017,27-01-2017,1,629,2144,453,26-01-2017
577,83735,Stayed,05-01-2017,06-01-2017,1,629,2079,528,03-01-2017
578,136431,Stayed,03-01-2017,04-01-2017,1,629,2209,561,03-01-2017
579,22963,Cancelled,30-01-2017,31-01-2017,1,440,2079,440,30-01-2017
580,134836,Stayed,25-01-2017,26-01-2017,1,16,2729,578,22-01-2017
581,165303,Stayed,24-01-2017,25-01-2017,1,16,2599,550,24-01-2017
582,134836,Stayed,12-01-2017,13-01-2017,1,16,3119,792,04-01-2017
583,11659,Stayed,01-01-2017,02-01-2017,2,16,6237,1320,01-01-2017
584,59877,Stayed,01-02-2017,02-02-2017,1,955,2209,468,30-01-2017
585,151502,Cancelled,15-01-2017,16-01-2017,1,955,2339,495,15-01-2017
586,178968,Stayed,03-01-2017,04-01-2017,1,955,1819,462,03-01-2017
587,17641,Stayed,29-01-2017,30-01-2017,1,955,1884,415,27-01-2017
588,8605,Cancelled,04-01-2017,05-01-2017,1,955,2144,545,03-01-2017
589,23503,Stayed,28-01-2017,29-01-2017,1,515,2859,605,28-01-2017
590,33493,No Show,27-01-2017,28-01-2017,1,515,2599,550,27-01-2017
591,33493,Stayed,14-01-2017,15-01-2017,2,523,4157,880,14-01-2017
592,113889,Stayed,14-01-2017,15-01-2017,1,523,2079,440,14-01-2017
593,168886,Cancelled,14-01-2017,15-01-2017,1,523,2404,508,12-01-2017
594,21152,Stayed,04-01-2017,05-01-2017,1,243,2014,443,03-01-2017
595,44291,Cancelled,25-01-2017,26-01-2017,1,399,2144,545,25-01-2017
596,23806,Cancelled,15-01-2017,16-01-2017,1,399,2209,561,14-01-2017
597,18314,Cancelled,06-01-2017,07-01-2017,1,399,2534,644,05-01-2017
598,108360,Stayed,02-02-2017,03-02-2017,1,848,2534,536,31-01-2017
599,108360,Cancelled,01-02-2017,02-02-2017,1,848,2534,536,31-01-2017
600,29619,Stayed,18-01-2017,19-01-2017,1,848,2534,536,17-01-2017
601,171784,Stayed,15-01-2017,16-01-2017,1,848,2664,563,15-01-2017
602,195924,Cancelled,09-01-2017,10-01-2017,1,848,2599,660,09-01-2017
603,195924,Cancelled,09-01-2017,10-01-2017,1,848,2599,660,09-01-2017
604,80607,Stayed,28-01-2017,29-01-2017,1,131,1819,385,20-01-2017
605,96563,Stayed,15-01-2017,16-01-2017,1,131,2274,481,15-01-2017
606,136456,Stayed,10-01-2017,11-01-2017,1,131,1559,396,10-01-2017
607,181852,Stayed,05-01-2017,06-01-2017,1,131,1624,426,05-01-2017
608,74860,Stayed,30-01-2017,31-01-2017,1,653,2274,481,28-01-2017
609,74860,Cancelled,30-01-2017,31-01-2017,1,653,2729,578,27-01-2017
610,127446,Stayed,26-01-2017,27-01-2017,1,653,2599,660,26-01-2017
611,71922,Stayed,24-01-2017,25-01-2017,2,653,4027,853,22-01-2017
612,71922,Cancelled,21-01-2017,22-01-2017,2,653,4547,963,21-01-2017
613,145744,Stayed,20-01-2017,21-01-2017,1,653,2274,481,20-01-2017
614,178405,Stayed,18-01-2017,19-01-2017,1,653,2274,481,14-01-2017
615,145744,Cancelled,15-01-2017,16-01-2017,1,653,2339,495,15-01-2017
616,36818,Stayed,01-02-2017,02-02-2017,2,653,4417,935,31-01-2017
617,87764,Stayed,12-01-2017,13-01-2017,1,653,1754,446,12-01-2017
618,87764,Cancelled,12-01-2017,13-01-2017,1,653,1754,446,12-01-2017
619,74860,Stayed,11-01-2017,12-01-2017,1,653,2339,495,10-01-2017
620,56421,Stayed,11-01-2017,12-01-2017,1,653,2339,594,10-01-2017
621,87764,Cancelled,10-01-2017,11-01-2017,1,653,1884,479,10-01-2017
622,74860,Cancelled,11-01-2017,12-01-2017,1,653,2469,523,09-01-2017
623,171782,Stayed,09-01-2017,10-01-2017,1,653,1754,446,08-01-2017
624,1864,Stayed,02-01-2017,03-01-2017,1,653,2534,536,02-01-2017
625,150771,Cancelled,02-02-2017,03-02-2017,1,346,2274,481,25-01-2017
626,42741,Stayed,25-01-2017,27-01-2017,1,346,5132,1086,24-01-2017
627,150771,Stayed,26-01-2017,27-01-2017,1,346,2274,481,26-01-2017
628,106973,Cancelled,25-01-2017,26-01-2017,1,346,2209,486,25-01-2017
629,44291,Cancelled,25-01-2017,26-01-2017,1,346,1754,446,25-01-2017
630,150771,Cancelled,26-01-2017,27-01-2017,1,346,2599,550,23-01-2017
631,52787,Stayed,24-01-2017,25-01-2017,1,346,1754,446,23-01-2017
632,42741,Cancelled,25-01-2017,26-01-2017,1,346,2534,536,24-01-2017
633,91083,Stayed,21-01-2017,22-01-2017,1,346,2534,536,20-01-2017
634,87764,Stayed,20-01-2017,21-01-2017,1,346,1559,330,20-01-2017
635,87764,No Show,19-01-2017,20-01-2017,1,346,1754,371,18-01-2017
636,61921,Cancelled,15-01-2017,16-01-2017,1,346,2209,468,14-01-2017
637,192035,Stayed,08-01-2017,09-01-2017,1,346,2729,693,07-01-2017
638,192035,Stayed,07-01-2017,08-01-2017,1,346,2404,611,05-01-2017
639,175626,Cancelled,05-01-2017,06-01-2017,1,346,2404,630,05-01-2017
640,59866,Stayed,04-01-2017,05-01-2017,1,346,1949,512,04-01-2017
641,86311,Stayed,01-01-2017,02-01-2017,1,346,3199,677,01-01-2017
642,14499,Cancelled,16-01-2017,18-01-2017,10,346,59254,12535,01-01-2017
643,32837,Stayed,16-01-2017,17-01-2017,1,176,2209,468,15-01-2017
644,4043,Cancelled,25-01-2017,26-01-2017,1,50,2729,578,24-01-2017
645,25479,Cancelled,23-01-2017,24-01-2017,1,50,2729,578,23-01-2017
646,122472,Stayed,21-01-2017,22-01-2017,1,50,3249,688,21-01-2017
647,20133,Stayed,21-01-2017,22-01-2017,1,50,2859,629,20-01-2017
648,7412,Stayed,20-01-2017,21-01-2017,1,50,2924,618,07-01-2017
649,20133,Cancelled,21-01-2017,22-01-2017,1,50,2859,0,20-01-2017
650,45644,Stayed,11-01-2017,13-01-2017,1,50,5977,1265,11-01-2017
651,65873,Stayed,08-01-2017,09-01-2017,1,50,3119,792,07-01-2017
652,35292,Stayed,07-01-2017,08-01-2017,1,50,3834,974,07-01-2017
653,162890,No Show,07-01-2017,08-01-2017,1,50,2664,677,02-01-2017
654,3449,Stayed,05-01-2017,06-01-2017,1,50,2989,759,05-01-2017
655,149241,Stayed,05-01-2017,06-01-2017,1,50,2989,759,05-01-2017
656,3449,Stayed,04-01-2017,05-01-2017,1,50,2989,759,04-01-2017
657,45644,Stayed,02-01-2017,04-01-2017,1,50,4807,1018,02-01-2017
658,191472,Cancelled,29-01-2017,30-01-2017,1,241,1689,358,28-01-2017
659,30999,Stayed,27-01-2017,28-01-2017,1,241,1949,413,25-01-2017
660,220,Stayed,25-01-2017,26-01-2017,1,241,1754,371,25-01-2017
661,220,Cancelled,25-01-2017,26-01-2017,1,241,1689,358,24-01-2017
662,40671,Stayed,21-01-2017,22-01-2017,1,241,1949,413,17-01-2017
663,128702,Cancelled,07-01-2017,08-01-2017,1,241,1949,495,03-01-2017
664,182860,Stayed,05-01-2017,06-01-2017,1,241,2014,512,04-01-2017
665,146622,Stayed,04-01-2017,05-01-2017,1,241,2014,512,04-01-2017
666,114316,Cancelled,13-02-2017,14-02-2017,1,310,2534,536,30-01-2017
667,114316,Cancelled,08-02-2017,09-02-2017,1,310,2274,481,30-01-2017
668,29627,No Show,25-01-2017,26-01-2017,1,239,2053,435,25-01-2017
